,total_rewards
3141,-61.11288796430745
3142,-2.202755847305525
3143,-36.24511529272422
3144,-32.668558098957874
3145,-32.981749249156564
3146,-90.49609290703665
3147,35.725127072044415
3148,-70.23372671178731
3149,-35.15756666334346
3150,120.08645552714398
3151,-32.421865679789335
3152,-53.36278691800544
3153,-63.363013809314
3154,-26.61147695221007
3155,10.834362127861823
3156,183.75502599367599
3157,-12.20764015452005
3158,-65.80352719943039
3159,-28.700057731330162
3160,193.98982191058167
3161,100.65185903849331
3162,-28.945609491085634
3163,-20.30969375220593
3164,186.8622967210345
3165,-50.76070820807945
3166,135.33729987165043
3167,7.357915814965963
3168,188.4190569932307
3169,110.92364907840965
3170,-20.072182814008556
3171,187.60156666198674
3172,153.0773742103761
3173,-74.69759665679885
3174,129.94271991766436
3175,-51.522489695460536
3176,126.22643728580715
3177,105.2232121990753
3178,-48.463648714343435
3179,120.70414088598045
3180,41.02926676449897
3181,94.1018956907792
3182,-31.98952167853713
3183,157.2829699550348
3184,163.49369386608583
3185,-42.77818020898849
3186,7.901099952170625
3187,88.85284979478456
3188,-39.62191677966621
3189,-10.54284025132074
3190,-29.41747830674285
3191,-78.10956188949058
3192,102.1151358846073
3193,150.01396534673404
3194,41.85365205218568
3195,181.08447377620587
3196,126.88878055450392
3197,-41.533784712897614
3198,165.96311240047515
3199,110.8643530359841
3200,-9.594958061235957
3201,56.82177195861004
3202,-40.99266120773973
3203,-17.70897534606047
3204,-25.498609050937375
3205,-35.8427364374802
3206,-1.743571855360642
3207,24.172383732628077
3208,-19.53228163928725
3209,-71.89526538038626
3210,-25.39385296672117
3211,-28.4696771798408
3212,-86.0133394729346
3213,-24.54380758688785
3214,90.83283698710147
3215,-9.079595797185902
3216,-22.347239416558295
3217,-6.4444616783293895
3218,-16.943012130446732
3219,7.208967246449902
3220,-9.105190666392446
3221,-48.87498817942105
3222,-61.94077620957978
3223,-39.92348361876793
3224,118.48889925239922
3225,26.04202242364579
3226,-32.53157170093618
3227,0.12128641386516392
3228,14.062600641744211
3229,-17.459624403199996
3230,-24.567712520598434
3231,182.06465434128458
3232,202.4150205469785
3233,146.26099966817875
3234,-15.16012521139055
3235,-12.83241080190055
3236,-55.98812049170374
3237,22.705080862535397
3238,-3.746414282708429
3239,159.26755832842224
3240,-42.94069353933446
3241,159.40084473560938
3242,128.91962727123993
3243,13.878639379268861
3244,26.742126429919153
3245,-57.05514578893781
3246,5.5526606949279085
3247,-7.243728597648442
3248,-2.647246974054724
3249,-38.8754356160498
3250,185.5470778044106
3251,162.78629124209291
3252,-2.4252438177354634
3253,-41.00296217552386
3254,-54.589469664613716
3255,5.679932867409661
3256,-9.368697020225227
3257,-24.055245012277737
3258,118.22829226438603
3259,-107.81181925791316
3260,128.58557714076596
3261,6.225687884259969
3262,-24.71095787511149
3263,-7.560396401938419
3264,-82.52355537179392
3265,-70.10771636664867
3266,-29.59304763651744
3267,-27.605682423571125
3268,-30.98755964387601
3269,-24.24253588775173
3270,-37.509042665709785
3271,-28.35602587077301
3272,-47.65974007899786
3273,-2.076231573300902
3274,-40.72340093739331
3275,17.582345152506605
3276,266.23400775294823
3277,-63.98673459762358
3278,-15.030862122308463
3279,-59.668529842281714
3280,-44.16251553737675
3281,-54.93648915248923
3282,-27.079752599296626
3283,-25.246257955324836
3284,-54.667154111666605
3285,-13.934816401597345
3286,264.5486848873369
3287,17.38864763121819
3288,-39.541946667130105
3289,-34.58967862371355
3290,-72.2614237718517
3291,-4.735925318585942
3292,8.727974535548128
3293,-31.451745924074203
3294,-36.333872459828854
3295,-65.70870815543458
3296,-77.82140880660154
3297,-19.876134632577305
3298,-20.94488756803912
3299,-56.79502164112637
3300,-75.33773884718539
3301,-46.44261798032676
3302,-49.63250420684926
3303,-77.51109232916497
3304,-26.72629468217565
3305,-51.89864637784194
3306,-45.80043864023173
3307,-14.060166912153363
3308,6.5811489501502365
3309,-37.65387016325258
3310,-17.98742583792773
3311,-36.67227791098412
3312,147.47453718116253
3313,-31.434664664324373
3314,-12.045573585899547
3315,202.4237433967018
3316,6.336848116014153
3317,-10.934515605680645
3318,-51.54796860390343
3319,230.27045568655035
3320,-46.11453316966072
3321,-79.4039910454303
3322,-50.681735211546766
3323,-34.99877064616885
3324,-24.741211605956778
3325,-42.56429785765067
3326,208.52438831810852
3327,165.76939411630485
3328,-21.59715706098359
3329,-17.72910915571265
3330,-53.14006598643027
3331,-88.18085056438576
3332,-19.526665325043723
3333,-48.66322097484954
3334,-5.759095277637243
3335,-52.617391110165045
3336,-60.97728219255805
3337,-3.986508664675057
3338,-33.4303201555158
3339,160.9344930703582
3340,135.42342839776393
3341,-77.55325245752465
3342,-29.72610942053143
3343,130.25349753771286
3344,182.77573607897918
3345,-32.07654535520123
3346,-9.012880071008112
3347,92.84118329937337
3348,117.49574141858648
3349,-39.71322798775509
3350,16.9176023392356
3351,182.63665230729043
3352,177.80317472599273
3353,184.33381885221743
3354,148.39025600553578
3355,-42.34961148351431
3356,-37.37959616270382
3357,152.10049977368453
3358,-25.662111297482625
3359,92.92147122744063
3360,-10.698846969637088
3361,-75.57280136737972
3362,-6.196486462809844
3363,-44.70327223671484
3364,-61.20908597228117
3365,-37.284422672586516
3366,-36.52170678222319
3367,-48.0530238020001
3368,-76.97806739073712
3369,-92.37189999385737
3370,-10.451578876760323
3371,-65.21551699949487
3372,2.4061531112529337
3373,-58.84649804257788
3374,202.0850227858054
3375,-33.75475175015163
3376,-63.571465488523245
3377,-23.34667474316666
3378,-25.39469179045409
3379,287.6662420607875
3380,-26.87054140958935
3381,-60.29442803468555
3382,-21.343955381889828
3383,-13.160819964949042
3384,-49.238794385571964
3385,128.24404525099885
3386,-39.0331571274437
3387,-31.954841194179608
3388,-15.69191176717868
3389,-49.257594876224175
3390,-65.58532064215979
3391,-45.66433016886003
3392,-35.845332656783285
3393,-37.08946830406785
3394,188.21244283602573
3395,195.50936487771105
3396,-20.865489835850894
3397,-41.99018131173216
3398,-13.261241079590036
3399,-37.94606925628614
3400,-48.89834221620731
3401,-2.7243431890383363
3402,-73.78521522780648
3403,151.23419179292853
3404,-32.643020140734734
3405,11.742808101698756
3406,-34.19712264333066
3407,-25.292341075546574
3408,180.16937372139364
3409,162.97494260507347
3410,12.358921914594248
3411,-63.15131070680218
3412,149.23582768395437
3413,85.30293172568781
3414,-44.299236054110224
3415,-54.905942110402975
3416,181.3628980863744
3417,193.366406962342
3418,-33.089428369072266
3419,-19.097471801098436
3420,161.25602424774786
3421,5.243520241579972
3422,-120.90792389330454
3423,-40.425868195539806
3424,177.8651735693682
3425,-72.95038557145745
3426,4.633427777560428
3427,-9.374647301977348
3428,171.46591285243875
3429,-11.013796850835206
3430,-23.50241008773446
3431,-16.80048758663179
3432,217.6751153028951
3433,158.33664702825374
3434,-23.02933506039335
3435,175.21324017082483
3436,-18.11623532370868
3437,-17.317353145917878
3438,207.1731903895683
3439,-26.132458237581886
3440,-30.50117625342682
3441,149.00704384445146
3442,86.58649381203577
3443,155.07750511592923
3444,-13.269467316571536
3445,-7.576608201867202
3446,267.34703171974127
3447,-46.31932062940905
3448,-29.870572595638805
3449,-28.086977200466208
3450,-10.27447295258753
3451,-4.2852314077317715
3452,160.36513088735413
3453,163.1322911029772
3454,114.80093100527301
3455,145.96394919853913
3456,-26.37075305171311
3457,139.58570226802988
3458,-47.25148674251977
3459,-32.05569482338615
3460,-35.59239481796976
3461,-25.33770110202022
3462,-18.022843159385957
3463,-11.341459093993763
3464,-27.991446868982166
3465,-0.8350287289358675
3466,226.438447525056
3467,200.08602101939124
3468,-74.43192817328963
3469,166.6233880930813
3470,-46.247393686906435
3471,140.00370448420026
3472,-5.268772535317112
3473,-34.4198444686117
3474,261.9150875173943
3475,-68.65249413560377
3476,-64.14347559686576
3477,-35.45612815377535
3478,-62.159666415303946
3479,13.812245061535805
3480,161.0216079074392
3481,-30.940537923015654
3482,127.05324469497708
3483,-32.57078894076403
3484,275.8985744355746
3485,-39.953881596797146
3486,181.5565685857944
3487,110.16871357522905
3488,-19.218591233988263
3489,-19.40338815614814
3490,-5.759944730438292
3491,175.24047115957364
3492,-16.825350512284786
3493,-84.61857945146039
3494,-0.1535968679236248
3495,13.569235599250533
3496,-44.30577084457036
3497,-60.601373918994796
3498,-84.50889049086254
3499,-78.23473052959889
3500,-11.880413553735707
3501,-20.12291648623068
3502,-68.15572292893194
3503,-27.60854992948589
3504,-45.301270442432724
3505,-76.80591943615582
3506,-40.73082661186345
3507,-30.23721940512769
3508,-10.62828778277617
3509,199.728242006514
3510,261.2783295187983
3511,-51.165053708071355
3512,199.5444077452949
3513,-40.658973690122366
3514,9.865306871735811
3515,162.23177867449488
3516,20.617396368877962
3517,-27.808734152815305
3518,13.545805798145011
3519,221.78488680390964
3520,3.590539966709912
3521,-45.64882879820652
3522,162.40177190203298
3523,-64.00239515618887
3524,175.47596803531744
3525,-68.54677571635693
3526,-2.9280192353762686
3527,-11.574950702488422
3528,-49.3286717106821
3529,43.0957003319636
3530,145.28504944501506
3531,-11.006572035126737
3532,2.899732118472457
3533,-13.59378277650103
3534,-50.0381535019842
3535,238.3004941754043
3536,273.19122081360877
3537,294.8068097734098
3538,287.5028766047676
3539,5.112857912434265
3540,-47.41561403730884
3541,285.1549310901416
3542,-54.181174486817326
3543,141.87950290584865
3544,278.4133816156134
3545,-70.9984303105739
3546,-13.690318620530888
3547,236.2130540778162
3548,138.19734240963203
3549,103.65971836540848
3550,-51.41377899647341
3551,-27.056165409390815
3552,0.6064023851649836
3553,82.36294067662675
3554,-54.56487726978958
3555,-65.49488557273435
3556,-58.38565500290133
3557,139.75178169202627
3558,-4.525786324637011
3559,202.930994007975
3560,97.83691283524968
3561,1.179179206956178
3562,229.25679696173904
3563,188.69432909217562
3564,253.37418654564988
3565,205.96539260597257
3566,-54.1180324969464
3567,261.2791575090333
3568,-16.81286299834028
3569,-57.0234076580964
3570,141.15085486271244
3571,-12.887490000226535
3572,230.324005156057
3573,208.20549265265385
3574,196.59766841330384
3575,142.16671532508917
3576,-28.029015340434853
3577,178.98556637922047
3578,-8.09564387332648
3579,191.82719978756163
3580,-21.295363242999883
3581,245.3693363878922
3582,154.22472140082425
3583,-47.34872283693403
3584,144.68789071737848
3585,17.680919686223206
3586,187.56165848503076
3587,151.4215710799495
3588,-18.68956712409272
3589,205.71178419636345
3590,268.1758553806166
3591,260.74658751565676
3592,279.3180561986353
3593,132.33533874783882
3594,-32.07123871991644
3595,-12.780432405299507
3596,238.49450413436568
3597,164.26027789455543
3598,163.56287385799754
3599,267.5531485523264
3600,260.4291481451471
3601,48.80838810568093
3602,289.78979640173577
3603,245.97921790832973
3604,247.98999103949103
3605,195.64981545593955
3606,0.4271436841227114
3607,188.88104715162063
3608,-5.494134155480424
3609,-36.09795076318551
3610,-13.120160825317726
3611,14.037603270204272
3612,-33.14087422401644
3613,186.7026071314594
3614,-6.050493414979428
3615,-29.085636322037317
3616,-9.32297896919772
3617,139.1983023662552
3618,9.14860519533977
3619,-26.35819214116418
3620,229.6904143381586
3621,-31.152961439453065
3622,62.53492638055468
3623,290.95800995722476
3624,5.512690631789155
3625,181.55524950967538
3626,-59.35437375912443
3627,190.95369862779748
3628,208.4265755791507
3629,142.92046416230733
3630,21.559722270583734
3631,-20.849753859220073
3632,292.8788411563387
3633,5.232063099276274
3634,-9.40016189810558
3635,231.1966783728119
3636,248.2230956369084
3637,-8.416826551314443
3638,-21.505326645215973
3639,208.87205060513224
3640,234.46980045803377
3641,50.340788096305914
3642,307.35059708796035
3643,220.02309590773035
3644,244.55346778322658
3645,256.9334277347482
3646,-22.520981488574762
3647,-121.15936680079903
3648,-28.566955099115148
3649,138.99209958442952
3650,225.20473904647477
3651,147.25736950304065
3652,199.40983092125725
3653,166.5532843392823
3654,233.61073849636645
3655,193.93586311721435
3656,210.63844305229583
3657,210.68654256398833
3658,-24.974757636431605
3659,153.8538133418906
3660,-29.009453754668357
3661,232.12172361847433
3662,200.28058734260497
3663,-9.298154089949094
3664,237.60992497785037
3665,-18.96742110955529
3666,21.15440526884049
3667,-22.218285635346547
3668,216.61041665700435
3669,187.60239554468205
3670,-54.037017945665866
3671,239.35493082053122
3672,150.10312015441485
3673,-25.501306182341068
3674,72.57333551323973
3675,228.55589620551217
3676,-63.218397074146196
3677,279.87877598848604
3678,38.25954676349647
3679,283.1657031131442
3680,136.95976062555565
3681,10.167354847304523
3682,236.43412153699438
3683,240.98659976740603
3684,165.8570353668183
3685,260.83649516026355
3686,162.65296725751904
3687,126.8482516373042
3688,231.1087928050843
3689,204.6402577668389
3690,171.8553300415515
3691,-10.560507949790917
3692,-12.530869245529175
3693,81.93596732000879
3694,188.1985908864018
3695,186.90239415645607
3696,207.88567375570034
3697,7.458215033169836
3698,-35.013490706682205
3699,222.472307272996
3700,193.59304324349796
3701,-34.88330445531756
3702,198.26530159558752
3703,198.37413554052745
3704,4.929179760161787
3705,213.31172903833493
3706,-7.994647592946421
3707,206.69148508082426
3708,-7.854139527913503
3709,257.3508426208282
3710,210.32214673538692
3711,-5.979805370036047
3712,-5.120047421194613
3713,28.711218953423668
3714,105.82107188693197
3715,246.51092948602502
3716,249.2792442286668
3717,194.32453725270773
3718,204.3892042185417
3719,282.9398020549038
3720,233.61468484715425
3721,-8.313337469473481
3722,28.37997316714609
3723,150.5811581874732
3724,277.9237537457509
3725,117.73841805294069
3726,242.45844149136312
3727,226.95872184228432
3728,-10.803581629646942
3729,-6.809102327097207
3730,113.71137169954818
3731,229.10033328020086
3732,229.86591858371577
3733,169.57285643917209
3734,245.91116000722468
3735,250.3960787119422
3736,-18.468763399403542
3737,183.94728575279828
3738,41.616693400239
3739,283.595297535319
3740,183.85585456368972
3741,262.2776837706042
3742,270.42236423464
3743,229.15517365791186
3744,186.61164200486746
3745,109.99751436614866
3746,233.57110918447728
3747,286.62527148590937
3748,208.23964407285786
3749,126.07190351045617
3750,234.07778014160397
3751,265.03627388655605
3752,255.18949997173235
3753,191.3209346367512
3754,221.6617543215394
3755,263.9485765199081
3756,221.5924285248184
3757,199.32586730796902
3758,224.7748008701019
3759,20.194486348482314
3760,247.39827628027373
3761,170.2114436471436
3762,223.37970450326557
3763,137.32270526459783
3764,203.421160415035
3765,205.2308696559586
3766,218.05031126770416
3767,189.43081755501208
3768,235.70958293392323
3769,304.8126356245248
3770,243.93054208020618
3771,275.18189577670177
3772,82.57680715224706
3773,186.8091378667741
3774,-20.529125723987818
3775,193.15444334300278
3776,236.0373687029226
3777,296.8720258538815
3778,278.152603176936
3779,246.68735090596437
3780,295.91452716364813
3781,212.0795364236134
3782,244.4964013326441
3783,272.7379449027053
3784,281.64576628686063
3785,289.4156380219541
3786,190.2540786541067
3787,134.24110475275666
3788,256.08442746175905
3789,234.00187709932402
3790,198.56298401160223
3791,191.68694572759648
3792,298.64726586597425
3793,161.05367758429156
3794,43.86232889373787
3795,176.83737590687815
3796,190.75583744313866
3797,265.9687795911168
3798,-51.35005678690504
3799,210.074638042779
3800,-8.079439144581556
3801,254.93943957844985
3802,111.06828645180212
3803,169.00963034174256
3804,211.22461536069167
3805,239.96958263629244
3806,214.7431342338706
3807,50.993300340138376
3808,218.99385187076336
3809,285.1965557989339
3810,210.69254906353308
3811,205.53049057163068
3812,273.45106571472576
3813,266.1649551598779
3814,203.33871448522626
3815,231.98625627742337
3816,158.75468113389798
3817,195.06059758311298
3818,211.8540086104735
3819,291.9896422143273
3820,260.89084111223036
3821,196.46262495342728
3822,201.0194585064727
3823,302.43071538383987
3824,240.11946479325792
3825,222.7252064080125
3826,259.9576432193159
3827,277.4337513178872
3828,292.44216362109046
3829,283.3561961187921
